Chad,乍得,チャド,채드,Txad,Tschad,Τσαντ,Tšad,Tchad,Sead,चाड,Čad,Csád,Chad,Ciad,チャド,차드,Tsjaad,Tsjad,Czad,Chade,Ciad,Чад,Chad,Čad,Chad,Tchad,ชาด,Çad,Tchad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,智利,チリ,칠리,Xile,Chile,Χιλή,Chile,Chili,An tSile,चिली,Čile,Chile,Cile,Cile,チリ,칠레,Chili,Chile,Chile,Chile,Chile,Чили,Chile,Čile,Chile,Chile,ชิลี,Şili,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,中国,中国,중국,Xina,China,Κίνα,Kiina,Chine,An tSín,चीन,Kina,Kína,Cina,Cina,中国,중국,China,Kina,Chiny,China,China,Китай,China,Kina,China,Kina,จีน,Çin,Trung Quốc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christmas Island,圣诞岛,クリスマス島,크리스마스 섬,Illa Christmas,Weihnachtsinsel,Νήσος των Χριστουγέννων,Joulusaari,Île Christmas,Oileán na Nollag,क्रिसमस द्वीप,Božićni otok,Karácsony-sziget,Pulau Christmas,Isola Christmas,クリスマス島,크리스마스 섬,Christmaseiland,Christmasøya,Wyspa Bożego Narodzenia,Ilha Christmas,Insula Christmas,Остров Рождества,Isla de Navidad,Božićno ostrvo,Kisiwa cha Krismasi,Julön,เกาะคริสต์มาส,Christmas Adası,Đảo Giáng sinh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cocos [Keeling] Islands,科科斯[基林]群岛,ココス[キーリング]諸島,코코스[킬링] 제도,Illes Cocos [Keeling],Kokosinseln,Νήσοι Κόκος [Κήλινγκ],Cocos [Keeling] saaret,Îles Cocos [Keeling],Oileáin Cocos [Keeling],कोकोस [कीलिंग] द्वीप समूह,Kokosovi otoci [Keeling],Kókusz [Keeling]-szigetek,Kepulauan Cocos [Keeling],Isole Cocos [Keeling],ココス[キーリング]諸島,코코스 [킬링] 제도,Cocos [Keeling] Eilanden,Kokosøyene [Keeling],Wyspy Kokosowe [Keeling],Ilhas Cocos [Keeling],Insulele Cocos [Keeling],Кокосовые острова,Islas Cocos [Keeling],Kokosova [Kilingova] ostrva,Visiwa vya Cocos [Keeling],Kokosöarna [Keeling],หมู่เกาะโคโคส [คีลิง],Cocos [Keeling] Adaları,Quần đảo Cocos [Keeling],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,哥伦比亚,コロンビア,콜롬비아,Colòmbia,Kolumbien,Κολομβία,Kolumbia,Colombie,An Cholóim,कोलंबिया,Kolumbija,Kolumbia,Kolombia,Colombia,コロンビア,콜롬비아,Colombia,Colombia,Kolumbia,Colômbia,Columbia,Колумбия,Colombia,Kolumbija,Kolombia,Colombia,โคลัมเบีย,Kolombiya,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,科摩罗,コモロ,코모로,Comores,Komoren,Κομόρες,Komorit,Comores,Comoros,कोमोरोस,Komori,Comore-szigetek,Komoro,Comore,コモロ,코모로,Comoren,Komorene,Komory,Comores,Comore,Коморские Острова,Comoras,Komorosi,Visiwa vya Comoro,Komorerna,คอโมโรส,Komor Adaları,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook Islands,库克群岛,クック諸島,쿡 제도,Illes Cook,Cookinseln,Νήσοι Κουκ,Cookinsaaret,Îles Cook,Oileáin Cook,कुक आइलैंड्स,Cookovi Otoci,Cook-szigetek,Kepulauan Cook,Isole Cook,クック諸島,쿡 제도,Cookeilanden,Cookøyene,Wyspy Cooka,Ilhas Cook,Insulele Cook,Острова Кука,Islas Cook,Ostrva kuvara,Visiwa vya Cook,Cooköarna,หมู่เกาะคุก,Cook Adaları,Quần đảo Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,哥斯达黎加,コスタリカ,코스타리카,Costa Rica,Costa Rica,Κόστα Ρίκα,Costa Rica,Costa Rica,Cósta Ríce,कोस्टा रिका,Kostarika,Costa Rica,Kosta Rika,Costa Rica,コスタリカ,코스타리카,Costa Rica,Costa Rica,Kostaryka,Costa Rica,Costa Rica,Коста-Рика,Costa Rica,Kosta Rika,Kosta Rica,Costa Rica,คอสตาริก้า,Kosta Rika,Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,克罗地亚,クロアチア,크로아티아,Croàcia,Kroatien,Κροατία,Kroatia,Croatie (Hrvatska),An Chróit,क्रोएशिया,Hrvatska,Horvátország,Kroasia,Croazia,クロアチア,크로아티아,Kroatië,Kroatia,Chorwacja,Croácia,Croaţia,Хорватия,Croacia,Hrvatska,Kroatia,Kroatien,โครเอเชีย,Hırvatistan,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,古巴,キューバ,쿠바,Cuba,Kuba,Κούβα,Kuuba,Cuba,Cúba,क्यूबा,Kuba,Kuba,Kuba,Cuba,キューバ,쿠바,Cuba,Cuba,Kuba,Cuba,Cuba,Куба,Cuba,Kuba,Kuba,Kuba,คิวบา,Küba,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,塞浦路斯,キプロス,키프로스,Xipre,Zypern,Κύπρος,Kypros,Chypre,An Chipir,साइप्रस,Cipar,Ciprus,Siprus,Cipro,キプロス,키프로스,Cyprus,Kypros,Cypr,Chipre,Cipru,Кипр,Chipre,Kipar,Cyprus,Cypern,ไซปรัส,Kıbrıs,Síp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,捷克共和国,チェコ共和国,체코,República Txeca,Tschechische Republik,Δημοκρατία της Τσεχίας,Tšekin tasavalta,République tchèque,Poblacht na Seice,चेक गणराज्य,Češka Republika,Cseh Köztársaság,Republik Ceko,Repubblica Ceca,チェコ共和国,체코,Tsjechische Republiek,Tsjekkia,Czechy,República Tcheca,Republica Cehă,Чешская Республика,República Checa,Republika Češka,Jamhuri ya Czech,Tjeckien,สาธารณรัฐเชก,Çek Cumhuriyeti,Cộng hòa Séc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Republic of the Congo,民主刚果,コンゴ民主共和国,콩고 민주 공화국,República Democràtica del Congo,Demokratische Republik Kongo,Λαϊκή Δημοκρατία του Κονγκό,Kongon demokraattinen tasavalta,République démocratique du Congo,Poblacht Dhaonlathach an Chongó,कांगो लोकतांत्रिक गणराज्य,Demokratska Republika Kongo,Kongói Demokratikus Köztársaság,Republik Demokratik Kongo,Repubblica Democratica del Congo,コンゴ民主共和国,콩고 민주 공화국,Democratische Republiek Congo,Den demokratiske republikken Kongo,Demokratyczna Republika Konga,República Democrática do Congo,Republica Democrată Congo,Демократическая Республика Конго,República Democrática del Congo,Demokratska Republika Kongo,Jamhuri ya Kidemokrasia ya Kongo,Demokratiska republiken Kongo,สาธารณรัฐประชาธิปไตยคองโก,Kongo Demokratik Cumhuriyeti,Cộng hòa Dân chủ Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,丹麦,デンマーク,덴마크,Dinamarca,Dänemark,Δανία,Tanska,Danemark,An Danmhairg,डेनमार्क,Danska,Dánia,Denmark,Danimarca,デンマーク,덴마크,Denemarken,Danmark,Dania,Dinamarca,Danemarca,Дания,Dinamarca,Danska,Denmarki,Danmark,เดนมาร์ก,Danimarka,Đan Mạch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,吉布提,ジブチ,지부티,Djibouti,Dschibuti,Τζιμπουτί,Djibouti,Djibouti,DjiboutiName,जिबूती,Džibuti,Dzsibuti,Djibouti,Gibuti,ジブチ,지부티,Djibouti,Djibouti,Dżibuti,Djibuti,Djibouti,Джибути,Yibuti,Džibuti,Djibouti,Djibouti,จิบูตี,Cibuti,Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,多米尼加,ドミニカ共和国,도미니카,Dominica,Dominica,Ντομίνικα,Dominica,Dominique,Doiminice,डोमिनिका,Dominika,Dominika,Dominika,Dominica,ドミニカ国,도미니카,Dominica,Dominica,Dominika,Domínica,Dominica,Доминика,Dominica,Dominika,Dominica,Dominica,โดมินิกา,Dominika,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,多米尼加共和国,ドミニカ共和国,도미니카 공화국,República Dominicana,Dominikanische Republik,Δομινικανή Δημοκρατία,Dominikaaninen tasavalta,République dominicaine,An Phoblacht Dhoiminiceach,डॉमिनिकन गणराज्य,Dominikanska Republika,Dominikai Köztársaság,Republik Dominika,Repubblica Dominicana,ドミニカ共和国,도미니카 공화국,Dominicaanse Republiek,Den dominikanske republikk,Dominikana,República Dominicana,Republica Dominicană,Доминиканская Республика,República Dominicana,Dominikanska Republika,Jamhuri ya Dominikani,Dominikanska republiken,สาธารณรัฐโดมินิกัน,Dominik Cumhuriyeti,Cộng hòa Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Timor,东帝汶,東ティモール,동티모르,Timor Oriental,Osttimor,Ανατολικό Τιμόρ,Itä-Timor,Timor oriental,Tíomór Thoir,पूर्वी तिमोर,Istočni Timor,Kelet-Timor,Timor Timur,Timor Est,東ティモール,동티모르,Oost-Timor,Øst-Timor,Timor Wschodni,Timor-Leste,Timorul de Est,Восточный Тимор,Timor Oriental,Istočni Timor,Timor ya Mashariki,Östtimor,ติมอร์ตะวันออก,Doğu Timor,Đông Timor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,厄瓜多尔,エクアドル,에콰도르,Equador,Ecuador,Ισημερινός,Ecuador,Équateur,Eacuadór,इक्वेडोर,Ekvador,Ecuador,Ekuador,Ecuador,エクアドル,에콰도르,Ecuador,Ecuador,Ekwador,Equador,Ecuador,Эквадор,Ecuador,Ekvador,Ekuado,Ecuador,เอกวาดอร์,Ekvador,Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,埃及,エジプト,이집트,Egipte,Ägypten,Αίγυπτος,Egypti,Égypte,An Éigipt,मिस्र,Egipat,Egyiptom,Mesir,Egitto,エジプト,이집트,Egypte,Egypt,Egipt,Egito,Egipt,Египет,Egipto,Egipat,Misri,Egypten,อียิปต์,Mısır,Ai Cập,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,萨尔瓦多,エルサルバドル,엘살바도르,El Salvador,El Salvador,Ελ Σαλβαδόρ,El Salvador,Salvador,An tSalvadóir,अल साल्वाडोर,El Salvador,El Salvador,El Salvador,El Salvador,エルサルバドル,엘살바도르,El Salvador,El Salvador,Salwador,El Salvador,El Salvador,Сальвадор,El Salvador,El Salvador,El Salvado,El Salvador,เอลซัลวาดอร์,El Salvador,El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,赤道几内亚,赤道ギニア,적도 기니,Guinea Equatorial,Äquatorialguinea,Ισημερινή Γουινέα,Päiväntasaajan Guinea,Guinée équatoriale,An Ghuine Mheánchiorclach,इक्वेटोरियल गिनी,Ekvatorska Gvineja,Egyenlítői-Guinea,Guinea Khatulistiwa,Guinea Equatoriale,赤道ギニア,적도 기니,Equatoriaal-Guinea,Ekvatorial-Guinea,Gwinea Równikowa,Guiné Equatorial,Guineea Ecuatorială,Экваториальная Гвинея,Guinea Ecuatorial,Ekvatorijalna Gvineja,Guinea ya Ikweta,Ekvatorialguinea,อิเควทอเรียลกินี,Ekvator Ginesi,Guinea Xích Đạo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,厄立特里亚,エリトリア,에리트레아,Eritrea,Eritrea,Ερυθραία,Eritrea,Érythrée,An Eiritré,इरिट्रिया,Eritreja,Eritrea,Eritrea,Eritrea,エリトリア,에리트레아,Eritrea,Eritrea,Erytrea,Eritreia,Eritreea,Эритрея,Eritrea,Eritreja,Eritrea,Eritrea,เอริเทรีย,Eritre,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,爱沙尼亚,エストニア,에스토니아,Estònia,Estland,Εσθονία,Viro,Estonie,An Eastóin,एस्टोनिया,Estonija,Észtország,Estonia,Estonia,エストニア,에스토니아,Estland,Estland,Estonia,Estônia,Estonia,Эстония,Estonia,Estonija,Estonia,Estland,เอสโทเนีย,Estonya,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,埃塞俄比亚,エチオピア,에티오피아,Etiòpia,Äthiopien,Αιθιοπία,Etiopia,Éthiopie,An Aetóip,इथियोपिया,Etiopija,Etiópia,Ethiopia,Etiopia,エチオピア,에티오피아,Ethiopië,Etiopia,Etiopia,Etiópia,Etiopia,Эфиопия,Etiopía,Etiopija,Ethiopia,Etiopien,เอธิโอเปีย,Etiyopya,Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands,福克兰群岛,フォークランド諸島,포클랜드 제도,Illes Malvines,Falklandinseln,Νήσοι Φόκλαντ,Falklandinsaaret,Îles Falkland,Oileáin Fháclainne,फ़ॉकलैंड द्वीपसमूह,Falklandski otoci,Falkland-szigetek,Kepulauan Falkland,Isole Falkland,フォークランド諸島,포클랜드 제도,Falklandeilanden,Falklandsøyene,Falklandy,Ilhas Falkland,Insulele Falkland,Фолклендские острова,Islas Malvinas,Foklandska ostrva,Visiwa vya Falkland,Falklandsöarna,หมู่เกาะฟอล์กแลนด์,Falkland Adaları,Quần đảo Falkland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,法罗群岛,フェロー諸島,페로 제도,Illes Fèroe,Färöer Inseln,Νησιά Φερόες,Färsaaret,Féroé (îles),Oileáin Fharó,फ़ैरो आइलैंड्स,Farski otoci,Feröer-szigetek,Kepulauan Faroe,Isole Faroe,フェロー諸島,페로 제도,Faeröer,Færøyene,Wyspy Owcze,Ilhas Faroés,Insulele Feroe,Фарерские о-ва,Islas Faroe,Farska Ostrva,Visiwa vya Faroe,Färöarna,หมู่เกาะแฟโร,Faroe Adaları,Quần đảo Faroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,斐济,フィジー,피지,Fiji,Fidschi,Φίτζι,Fidži,Fidji,Fidsí,फ़िजी,Fidži,Fidzsi,Fiji,Figi,フィジー,피지,Fiji,Fiji,Fidżi,Fiji,Fiji,Фиджи,Fiji,Fidћi,Fiji,Fiji,ฟิจิ,Fiji,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,芬兰,フィンランド,핀란드,Finlàndia,Finnland,Φινλανδία,Suomi,Finlande,An Fhionlann,फ़िनलैंड,Finska,Finnország,Finlandia,Finlandia,フィンランド,핀란드,Finland,Finland,Finlandia,Finlândia,Finlanda,Финляндия,Finlandia,Finska,Finili,Finland,ฟินแลนด์,Finlandiya,Phần Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,法国,フランス,프랑스.,França,Frankreich,Γαλλία,Ranska,France,An Fhrainc,फ़्रांस,Francuska,Franciaország,Prancis,Francia,フランス,프랑스,Frankrijk,Frankrike,Francja,França,Franţa,Франция,Francia,Francuska,Ufaransa,Frankrike,ฝรั่งเศส,Fransa,Pháp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,法国,Frankryk,فرنسا,França,Frankreich,Γαλλία,Ranska,France,An Fhrainc,फ़्रांस,Francuska,Franciaország,Prancis,Francia,フランス,프랑스,Frankrijk,Frankrike,Francja,França,Franţa,Франция,Francia,Francuska,Ufaransa,Frankrike,ฝรั่งเศส,Fransa,Pháp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Guiana,法属圭亚那,フランス領ギアナ,프랑스령 기아나,Guaiana Francesa,Französisch-Guayana,Γαλλική Γουιάνα,Ranskan Guayana,Guyane française,Guáin na Fraince,फ़्रेंच गयाना,Francuska Gvajana,Francia Guyana,Guyana Prancis,Guyana francese,仏領ギアナ,프랑스령 기아나,Frans-Guyana,Fransk Guyana,Gujana Francuska,Guiana Francesa,Guyana Franceză,Французская Гвиана,Guayana Francesa,Francuska Gvajana,Guiana ya Kifaransa,Franska Guyana,เฟรนช์เกียนา,Fransız Guyanası,Guyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,法属波利尼西亚,フランス領ポリネシア,프랑스령 폴리네시아,Polinèsia Francesa,Französisch-Polynesien,Γαλλική Πολυνησία,Ranskan Polynesia,Polynésie française,Polainéis na Fraince,फ़्रेंच पोलिनेशिया,Francuska Polinezija,Francia Polinézia,Polinesia,Polinesia francese,フランス領ポリネシア,프랑스령 폴리네시아,Frans-Polynesië,Fransk Polynesia,Polinezja Francuska,Polinésia Francesa,Polinezia Franceză,Французская Полинезия,Polinesia Francesa,Francuska Polynesia,Polynesia ya Kifaransa,Franska Polynesien,เฟรนช์โปลินีเซีย,Fransız Polinezyası,Polynésie thuộc Pháp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Southern Territories,法属南部领地,フランス領南部,프랑스령 남부,Territoris Australs Francesos,Französische Südterritorien,Γαλλικά Νότια Εδάφη,Ranskan eteläiset territoriot,Terres australes françaises,Críocha Theas na Fraince,फ्रेंच दक्षिणी क्षेत्र,Francuski južni teritoriji,Francia Déli Területek,Wilayah Selatan Prancis,Territori Francesi Australi,フランス領南方領土,프랑스령 남부 지역,Franse Zuidelijke en Antarctische Gebieden,De franske sørterritorier,Francuskie Terytoria Południowe,Territórios Franceses do Sul,Teritoriile sudice franceze,Французские Южные территории,Territorios Meridionales Franceses,Francuske južne teritorije,Maeneo ya Kusini ya Ufaransa,Franska sydterritorierna,เฟรนช์เซาเทิร์นเทร์ริทอรี,Fransız Güney Toprakları,Lãnh thổ phía Nam thuộc Pháp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,加蓬,ガボン,가봉,Gabon,Gabun,Γκαμπόν,Gabon,Gabon,An Ghabúin,गैबॉन,Gabon,Gabon,Gabon,Gabon,ガボン,가봉,Gabon,Gabon,Gabon,Gabão,Gabon,Габон,Gabón,Gabon,Gabon,Gabon,กาบอง,Gabon,Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,冈比亚,ガンビア,감비아,Gàmbia,Gambia,Γκάμπια,Gambia,Gambie,An Ghaimbia,गाम्बिया,Gambija,Gambia,Gambia,Gambia,ガンビア,감비아,Gambia,Gambia,Gambia,Gâmbia,Gambia,Гамбия,Gambia,Gambija,Gambia,Gambia,แกมเบีย,Gambiya,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,佐治亚州,ジョージア州,조지아,Geòrgia,Georgien,Γεωργία,Georgia,Géorgie,An tSeoirsia,जॉर्जिया,Gruzija,Grúzia,Georgia,Georgia,グルジア,그루지야,Georgië,Georgia,Gruzja,Geórgia,Georgia,Грузия,Georgia,Gruzija,Jojia,Georgien,จอร์เจีย,Gürcistan,Gruzia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,德国,ドイツ,독일.,Alemanya,Deutschland,Γερμανία,Saksa,Allemagne,An Ghearmáin,जर्मनी,Njemačka,Németország,Jerman,Germania,ドイツ,독일,Duitsland,Tyskland,Niemcy,Alemanha,Germania,Германия,Alemania,Nemačka,Ujerumani,Tyskland,เยอรมนี,Almanya,Đức,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,加纳,ガーナ,가나,Ghana,Ghana,Γκάνα,Ghana,Ghana,Gána,घाना,Gana,Ghána,Ghana,Ghana,ガーナ,가나,Ghana,Ghana,Ghana,Gana,Ghana,Гана,Ghana,Gana,Ghana,Ghana,กานา,Gana,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibraltar,直布罗陀,ジブラルタル,지브롤터,Gibraltar,Gibraltar,Γιβραλτάρ,Gibraltar,Gibraltar,Giobráltar,जिब्राल्टर,Gibraltar,Gibraltár,Gibraltar,Gibilterra,ジブラルタル,지브롤터,Gibraltar,Gibraltar,Gibraltar,Gibraltar,Gibraltar,Гибралтар,Gibraltar,Gibraltar,Gibraltar,Gibraltar,ยิบรอลตาร์,Cebelitarık,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,希腊,ギリシャ,그리스,Grècia,Griechenland,Ελλάδα,Kreikka,Grèce,An Ghréig,यूनान,Grčka,Görögország,Yunani,Grecia,ギリシャ,그리스,Griekenland,Hellas,Grecja,Grécia,Grecia,Греция,Grecia,Grčka,Ugiriki,Grekland,กรีซ,Yunanistan,Hy Lạp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,希腊,Griekeland,اليونان,Grècia,Griechenland,Ελλάδα,Kreikka,Grèce,An Ghréig,यूनान,Grčka,Görögország,Yunani,Grecia,ギリシャ,그리스,Griekenland,Hellas,Grecja,Grécia,Grecia,Греция,Grecia,Grčka,Ugiriki,Grekland,กรีซ,Yunanistan,Hy Lạp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,格陵兰岛,グリーンランド,그린란드,Grenlàndia,Grönland,Γροιλανδία,Grönlanti,Groenland,An Ghraonlainn,ग्रीनलैंड,Grenland,Grönland,Greenland,Groenlandia,グリーンランド,그린란드,Groenland,Grønland,Grenlandia,Gronelândia,Groenlanda,Гренландия,Groenlandia,Grenland,Greenland,Grönland,กรีนแลนด์,Grönland,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,格林纳达,グレナダ,그레나다,Grenada,Grenada,Γρενάδα,Grenada,Grenade,GrenadaName,ग्रेनाडा,Grenada,Grenada,Grenada,Grenada,グレナダ,그레나다,Grenada,Grenada,Grenada,Granada,Grenada,Гренада,Granada,Grenada,Grenada,Grenada,เกรเนดา,Grenada,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guadeloupe,瓜德罗普岛,グアドループ,과들루프,Guadeloupe,Guadeloupe,Γουαδελούπη,Guadeloupe,Guadeloupe,Guadalúip,गुआदेलूप,Gvadalupa,Guadeloupe,Guadeloupe,Guadalupa,グアドループ,과들루프,Guadeloupe,Guadeloupe,Gwadelupa,Guadalupe,Guadelupa,Гваделупа,Guadalupe,Gvadelupe,Guadeloupe,Guadeloupe,กวาเดอลูป,Guadeloupe,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
